s.no,id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity_kmph,astronomical,miss_distance_km,miss_distance_lunar,orbiting_body
1753,3092174,3092174,(1998 GC1),21.27,0.1480999721,0.331161605,False,2024-04-02,34487.8789074869,0.2996392328,44825390.995314136,116.5596615592,Earth
1754,3407681,3407681,(2008 FX6),25.0,0.02658,0.0594346868,False,2024-04-02,39433.3298362314,0.2008325123,30044116.066828801,78.1238472847,Earth
1755,3667122,3667122,(2014 GD35),21.8,0.1160259082,0.2594418179,False,2024-04-02,94403.2392276415,0.4859442401,72696223.257728587,189.0323093989,Earth
1756,3727339,3727339,(2015 RK82),20.64,0.1979497587,0.4426291165,False,2024-04-02,35604.7540879853,0.2380622297,35613602.490570739,92.6062073533,Earth
1757,3831616,3831616,(2018 TO3),26.9,0.0110803882,0.0247765013,False,2024-04-02,38594.0128449064,0.2449662189,36646424.569393743,95.2918591521,Earth
1758,3842879,3842879,(2019 LD5),23.39,0.0557898221,0.1247498347,False,2024-04-02,25781.0117228726,0.1088992881,16291101.544276347,42.3618230709,Earth
1759,54016778,54016778,(2020 HE7),28.8,0.0046190746,0.0103285648,False,2024-04-02,55918.6459858127,0.3946674239,59041405.973827093,153.5256278971,Earth
1760,54167171,54167171,(2021 NM3),26.61,0.0126635356,0.0283165265,False,2024-04-02,25345.028791884,0.2904380091,43448907.528400617,112.9803855399,Earth
1761,54266172,54266172,(2022 FD4),22.93,0.0689532874,0.154184238,False,2024-04-02,115738.5033927072,0.290101341,43398542.69774367,112.849421649,Earth
1762,54429644,54429644,(2024 ED1),23.8,0.046190746,0.1032856481,False,2024-04-02,20214.9333424479,0.0981780588,14687228.477214756,38.1912648732,Earth
1763,54429757,54429757,(2024 CZ11),23.29,0.0584191154,0.1306291133,False,2024-04-02,38805.3572247166,0.0582332803,8711574.695992961,22.6527460367,Earth
1764,54431624,54431624,(2024 FE2),23.57,0.0513517179,0.1148259319,False,2024-04-02,4723.568432183,0.1870051185,27975567.406697595,72.7449910965,Earth
1765,54431817,54431817,(2024 FG3),25.13,0.0250354255,0.0559809132,False,2024-04-02,54394.5540702222,0.0209280526,3130792.092207962,8.1410124614,Earth
1766,54431986,54431986,(2024 FN3),25.35,0.0226232491,0.0505871228,False,2024-04-02,25766.2492309768,0.0453814044,6788961.435848628,17.6533663116,Earth
1767,54431991,54431991,(2024 FR3),25.7,0.0192555078,0.0430566244,False,2024-04-02,38421.6453478404,0.0088640049,1326036.252709563,3.4480979061,Earth
1768,54432465,54432465,(2024 GR),27.75,0.0074912618,0.0167509707,False,2024-04-02,9635.7305962037,0.0227914784,3409556.622791008,8.8658850976,Earth
1769,54433554,54433554,(2024 GP2),26.32,0.0144728805,0.0323623447,False,2024-04-02,50194.9621103918,0.0090545585,1354542.665390395,3.5222232565,Earth
1770,54433556,54433556,(2024 GS2),23.86,0.04493192,0.1004708274,False,2024-04-02,38809.3196474395,0.0929549146,13905857.230191902,36.1594617794,Earth
1771,54433567,54433567,(2024 GD3),26.09,0.0160899605,0.0359782453,False,2024-04-02,43234.1461667412,0.0157801915,2360683.036592105,6.1384944935,Earth
1772,54433945,54433945,(2024 GO4),22.19,0.0969515991,0.2167903661,False,2024-04-02,20209.7165628289,0.3396854086,50816213.596639682,132.1376239454,Earth
1773,54471037,54471037,(2024 RU13),23.33,0.0573528464,0.1282448632,False,2024-04-02,27595.4633751622,0.493099189,73766588.37312743,191.815584521,Earth
1774,3717037,3717037,(2015 HD10),26.5,0.0133215567,0.0297879063,False,2024-04-03,83725.5037613242,0.348454328,52128025.26108136,135.548733592,Earth
1775,3799642,3799642,(2018 CC14),22.45,0.086011194,0.1923268766,False,2024-04-03,32014.0332487472,0.0503032296,7525256.002280952,19.5679563144,Earth
1776,3873146,3873146,(2019 SB9),28.1,0.0063760979,0.0142573883,False,2024-04-03,53175.3949199005,0.1933207805,28920376.989537535,75.2017836145,Earth
1777,3892652,3892652,(2019 VA2),28.5,0.0053034072,0.0118587791,False,2024-04-03,25054.8682081964,0.3773381566,56448984.497086442,146.7845429174,Earth
1778,54135787,54135787,(2021 GD5),27.2,0.0096506147,0.0215794305,False,2024-04-03,66005.6605334723,0.2460718271,36811821.201168277,95.7219407419,Earth
1779,54219793,54219793,(2021 VL12),22.62,0.079534394,0.1778443116,False,2024-04-03,42924.714810017,0.4044571008,60505920.786055296,157.3338122112,Earth
1780,54271303,54271303,(2022 GO3),26.85,0.0113384836,0.0253536201,False,2024-04-03,47743.1777039328,0.1024613595,15328001.138504265,39.8574688455,Earth
1781,54376264,54376264,(2023 OU4),23.23,0.0600558028,0.1342888574,False,2024-04-03,22278.0907794132,0.3296731865,49318406.496512755,128.2428695485,Earth
1782,54427466,54427466,(2024 CN9),23.42,0.0550243571,0.1230382028,False,2024-04-03,21507.8579608595,0.1515675341,22674180.262512367,58.9597707649,Earth
1783,54430773,54430773,(2024 EB4),20.96,0.1708263953,0.3819794322,False,2024-04-03,111656.716330945,0.1130434094,16911053.263777978,43.9738862566,Earth
1784,54431985,54431985,(2024 FL3),25.18,0.0244655496,0.0547066321,False,2024-04-03,34576.1109835115,0.0218887786,3274514.655461582,8.5147348754,Earth
1785,54433944,54433944,(2024 GJ4),23.48,0.0535247906,0.1196850702,False,2024-04-03,41004.1704276965,0.2325173402,34784098.831985374,90.4492453378,Earth
1786,2678964,2678964,678964 (2018 CC14),22.4,0.0880146521,0.1968067451,False,2024-04-03,32014.0332068845,0.0503032289,7525255.897562443,19.5679560421,Earth
1787,54458355,54458355,(2024 NP1),21.78,0.1170994827,0.2618424035,True,2024-04-03,35827.6324805189,0.1684283106,25196516.513458422,65.5186128234,Earth
1788,54499610,54499610,(2024 VX3),28.26,0.0059231806,0.0132446345,False,2024-04-03,32737.9273218174,0.282294062,42230590.38884794,109.812390118,Earth
1789,3440320,3440320,(2008 WL60),17.92,0.6927156136,1.5489592011,False,2024-04-01,30051.0069170715,0.3530789087,52819852.683444469,137.3476954843,Earth
1790,3529587,3529587,(2010 LJ61),20.95,0.1716148941,0.3837425691,False,2024-04-01,30189.7128281544,0.3296638881,49317015.475678347,128.2392524709,Earth
1791,3781905,3781905,(2017 SK17),21.29,0.1467421834,0.3281254972,False,2024-04-01,80760.018355587,0.423417376,63342337.57058912,164.709359264,Earth
1792,3802455,3802455,(2018 GP2),25.4,0.022108281,0.0494356193,False,2024-04-01,64077.2536599734,0.4482022063,67050095.391780581,174.3506582507,Earth
1793,54129169,54129169,(2021 CY10),22.06,0.102933082,0.2301653685,False,2024-04-01,47426.2222344509,0.3514140993,52570800.743248491,136.7000846277,Earth
1794,54134665,54134665,(2021 GN1),26.42,0.0138214936,0.0309057992,False,2024-04-01,50470.3973892244,0.0579156311,8664055.052265757,22.5291804979,Earth
1795,54265773,54265773,(2022 FX1),25.78,0.0185590173,0.0414992243,False,2024-04-01,35360.1614687048,0.1209171077,18088941.758480599,47.0367548953,Earth
1796,54293319,54293319,(2022 PQ),20.86,0.1788771952,0.3999815682,False,2024-04-01,9925.8785805871,0.3700246224,55354895.358594288,143.9395781136,Earth
1797,54313618,54313618,(2022 TO1),19.92,0.2757750529,0.6166517648,False,2024-04-01,65396.5686331459,0.3031023789,45343470.275372943,117.9068253921,Earth
1798,54404393,54404393,(2023 VH7),25.73,0.0189913123,0.0424658654,False,2024-04-01,29591.1359015522,0.1954825339,29243770.693642793,76.0427056871,Earth
1799,54431312,54431312,(2024 FJ),25.17,0.0245784775,0.0549591464,False,2024-04-01,27817.6021270811,0.0736380661,11016097.839479207,28.6452077129,Earth
1800,54431314,54431314,(2024 FL),26.28,0.0147419515,0.0329640056,False,2024-04-01,24054.085380515,0.0529191524,7916592.481245388,20.5855502836,Earth
1801,54431486,54431486,(2024 FR),22.26,0.0938760865,0.2099133109,False,2024-04-01,75827.253541037,0.144241151,21578168.95594837,56.109807739,Earth
1802,54431989,54431989,(2024 FQ3),27.35,0.0090064777,0.0201390963,False,2024-04-01,69356.5371554573,0.004816981,720610.09743047,1.873805609,Earth
1803,54433734,54433734,(2024 GY3),23.8,0.046190746,0.1032856481,False,2024-04-01,105118.6238723369,0.0349008035,5221085.864888545,13.5764125615,Earth
1804,2679969,2679969,679969 (2022 PQ),20.87,0.1780553292,0.3981438198,False,2024-04-01,9925.8820251918,0.3700246035,55354892.531194545,143.9395707615,Earth
1805,54471067,54471067,(2024 RA16),28.81,0.0045978519,0.0102811094,False,2024-04-01,2176.6630942782,0.0534623301,7997850.708196887,20.7968464089,Earth
1806,54499701,54499701,(2024 VR4),29.75,0.0029823251,0.0066686815,False,2024-04-01,8975.4648144226,0.105803768,15828018.33077416,41.157665752,Earth
1807,3274693,3274693,(2005 FG),24.06,0.040978398,0.0916304836,False,2024-04-08,19957.8374927555,0.0471390241,7051897.599238667,18.3370803749,Earth
1808,3551475,3551475,(2010 VK139),23.71,0.0481454197,0.1076564312,False,2024-04-08,74562.1274685384,0.4549209711,68055208.294891557,176.9642577579,Earth
1809,3599403,3599403,(2012 DX),27.1,0.0101054342,0.0225964377,False,2024-04-08,30456.7193465401,0.155676411,23288859.49484457,60.558123879,Earth
1810,3729276,3729276,(2015 TZ24),24.1,0.040230458,0.0899580388,False,2024-04-08,18845.7424090223,0.3065768184,45863239.024016808,119.2583823576,Earth
1811,3743903,3743903,(2016 CU246),26.5,0.0133215567,0.0297879063,False,2024-04-08,43692.2001738234,0.3032887955,45371357.801665585,117.9793414495,Earth
1812,3764806,3764806,(2016 WU7),25.2,0.0242412481,0.0542050786,False,2024-04-08,53872.4529436201,0.3949171695,59078767.383628965,153.6227789355,Earth
1813,3774561,3774561,(2017 JV1),26.2,0.0152951935,0.0342010925,False,2024-04-08,82491.781181841,0.435014608,65077258.77568496,169.220682512,Earth
1814,3775093,3775093,(2017 KR31),24.1,0.040230458,0.0899580388,False,2024-04-08,56166.6436452461,0.3376204271,50507296.762650277,131.3343461419,Earth
1815,3789123,3789123,(2017 VZ1),26.0,0.0167708462,0.0375007522,False,2024-04-08,88194.6813687268,0.4398544863,65801294.260424181,171.1033951707,Earth
1816,3840852,3840852,(2019 GW3),24.89,0.0279611466,0.0625230245,False,2024-04-08,60896.4271114871,0.4171820601,62409547.593171987,162.2838213789,Earth
1817,54106343,54106343,(2021 BJ1),24.4,0.0350392641,0.0783501764,False,2024-04-08,45133.8574230227,0.4548460528,68044000.676787536,176.9351145392,Earth
1818,54316690,54316690,(2022 UO),26.53,0.0131387781,0.0293792009,False,2024-04-08,56690.3680394828,0.1204678019,18021726.567821953,46.8619749391,Earth
1819,54428352,54428352,(2024 CO10),24.03,0.0415484643,0.0929051906,False,2024-04-08,13815.3065307468,0.0600514479,8983568.696255973,23.3600132331,Earth
1820,54431499,54431499,(2024 FG1),23.37,0.056306039,0.1259041307,False,2024-04-08,32175.4728443772,0.0565871252,8465313.399343324,22.0123917028,Earth
1821,54431802,54431802,(2024 FY2),23.78,0.0466181437,0.1042413384,False,2024-04-08,23411.3182086005,0.2049317329,30657350.737248923,79.7184440981,Earth
1822,54431990,54431990,(2024 ED6),24.19,0.0385971268,0.0863057993,False,2024-04-08,24131.6420094058,0.0139932813,2093365.076790831,5.4433864257,Earth
1823,54432232,54432232,(2024 FG4),25.26,0.0235806068,0.0527278398,False,2024-04-08,29982.395862063,0.0649106844,9710500.126482228,25.2502562316,Earth
1824,54432461,54432461,(2024 GQ),27.24,0.0094744711,0.0211855615,False,2024-04-08,35781.6166389195,0.0143800539,2151225.433925193,5.5938409671,Earth
1825,54433730,54433730,(2024 GS3),25.34,0.0227276732,0.0508206223,False,2024-04-08,37042.2820480529,0.0264659894,3959255.641682578,10.2952698766,Earth
1826,54433739,54433739,(2024 GB4),25.83,0.0181365625,0.0405545866,False,2024-04-08,29363.763833589,0.0108050916,1616418.688514892,4.2031806324,Earth
1827,54468779,54468779,(2024 RH4),25.02,0.0263363131,0.0588897864,False,2024-04-08,46756.2661821317,0.3677038556,55007713.588547572,143.0367998284,Earth
1828,2153195,2153195,153195 (2000 WB1),17.51,0.8366715019,1.8708543531,False,2024-04-09,98432.9721744253,0.2383163385,35651616.625798995,92.7050556765,Earth
1829,2220124,2220124,220124 (2002 TE66),18.76,0.4704949611,1.0520587161,False,2024-04-09,114169.3667487083,0.3233684286,48375228.143807082,125.7903187254,Earth
1830,2533990,2533990,533990 (2014 QX266),22.41,0.0876102615,0.1959025002,False,2024-04-09,8482.2489339038,0.2967698724,44396140.791211788,115.4434803636,Earth
1831,3408650,3408650,(2008 GL20),26.6,0.0127219879,0.0284472297,False,2024-04-09,51905.8743350234,0.3032281428,45362284.286935836,117.9557475492,Earth
1832,3777663,3777663,(2015 CN62),20.32,0.229379698,0.5129085974,False,2024-04-09,7866.4077410482,0.1682787021,25174135.400524527,65.4604151169,Earth
1833,3836853,3836853,(2018 XR2),27.5,0.008405334,0.0187948982,False,2024-04-09,23637.6974847789,0.347330648,51959925.12651976,135.111622072,Earth
1834,3840687,3840687,(2019 FQ),27.1,0.0101054342,0.0225964377,False,2024-04-09,43323.663726814,0.2348320507,35130374.592452009,91.3496677223,Earth
1835,3989301,3989301,(2020 BP13),21.15,0.1565146436,0.3499773825,True,2024-04-09,24494.2303477034,0.0388614917,5813596.383342679,15.1171202713,Earth
1836,54051050,54051050,(2020 PY2),26.5,0.0133215567,0.0297879063,False,2024-04-09,47461.8644925073,0.1394011248,20854111.345684176,54.2270375472,Earth
1837,54109941,54109941,(2021 CG),26.1,0.0160160338,0.0358129403,False,2024-04-09,36316.8596358014,0.1193687922,17857317.057592614,46.4344601658,Earth
1838,54292683,54292683,(2022 OB5),28.96,0.004290965,0.0095948895,False,2024-04-09,5655.4504922183,0.0681823262,10199930.771165194,26.5229248918,Earth
1839,54339170,54339170,(2023 AE2),25.09,0.0255008688,0.0570216761,False,2024-04-09,54791.5308018696,0.4165147178,62309714.606531086,162.0242252242,Earth
1840,2654647,2654647,654647 (2015 CN62),20.15,0.2480589932,0.5546767711,False,2024-04-09,7866.4000584519,0.1682786303,25174124.659397461,65.4603871867,Earth
1841,54428347,54428347,(2024 DD1),23.47,0.0537718498,0.1202375114,False,2024-04-09,22349.3973710299,0.142663758,21342194.32299546,55.496201862,Earth
1842,54432239,54432239,(2024 GE),25.73,0.0189913123,0.0424658654,False,2024-04-09,27879.409907454,0.0707250277,10580313.499610999,27.5120357753,Earth
1843,54433104,54433104,(2024 GQ1),28.53,0.0052306418,0.0116960705,False,2024-04-09,48302.5361833908,0.0037041106,554127.056004422,1.4408990234,Earth
1844,54433559,54433559,(2024 GV2),29.18,0.0038775283,0.0086704169,False,2024-04-09,16978.3350409675,0.0007190378,107566.523329486,0.2797057042,Earth
1845,54433950,54433950,(2024 GW4),28.93,0.0043506583,0.0097283677,False,2024-04-09,43614.9563677567,0.0010916999,163315.979719213,0.4246712611,Earth
1846,54433951,54433951,(2024 GY4),29.55,0.0032700544,0.0073120639,False,2024-04-09,33598.8131951437,0.0008440071,126261.664424877,0.3283187619,Earth
1847,2679656,2679656,679656 (2020 BP13),21.06,0.163137941,0.3647875257,True,2024-04-09,24494.2309502461,0.0388614809,5813594.767685683,15.1171160701,Earth
1848,54435539,54435539,(2024 HU),23.8,0.046190746,0.1032856481,False,2024-04-09,68762.4504657984,0.0761222476,11387726.100572612,29.6115543164,Earth
1849,2330659,2330659,330659 (2008 GG2),23.01,0.0664591797,0.1486072436,False,2024-04-10,25837.4643596491,0.1459282435,21830554.400441345,56.7660867215,Earth
1850,3283898,3283898,(2005 NB56),23.33,0.0573528464,0.1282448632,False,2024-04-10,32245.6941768174,0.1607209155,24043506.623249985,62.5204361295,Earth
1851,3485809,3485809,(2010 AO60),21.75,0.1187284988,0.2654849942,False,2024-04-10,22246.5461925054,0.2356886533,35258520.516848471,91.6828861337,Earth
1852,3714452,3714452,(2015 FQ117),20.87,0.1780553292,0.3981438198,True,2024-04-10,120638.6315984027,0.457519656,68443966.02073272,177.975146184,Earth
1853,3715693,3715693,(2015 GW12),23.97,0.0427124985,0.0955080501,False,2024-04-10,26877.4496975141,0.3692974342,55246109.552785154,143.6567019038,Earth
1854,3731242,3731242,(2015 TD323),19.93,0.2745079817,0.6138185073,True,2024-04-10,120057.4271985847,0.1272337889,19033903.811469643,49.4939438821,Earth
1855,3879227,3879227,(2019 UK),21.64,0.1248978541,0.2792800919,True,2024-04-10,73445.198163822,0.4272676398,63918328.834007226,166.2071118822,Earth
1856,54134541,54134541,(2021 GN),23.45,0.0542693946,0.1213500554,False,2024-04-10,70328.2942171145,0.3573613479,53460496.466168973,139.0135643331,Earth
1857,54179001,54179001,(2021 PT3),25.66,0.0196134944,0.0438571068,False,2024-04-10,29032.2221012146,0.0747417458,11181205.971761446,29.0745391162,Earth
1858,54184284,54184284,(2021 PF7),27.81,0.0072871041,0.0162944602,False,2024-04-10,27525.124188271,0.2323611245,34760729.296004815,90.3884774305,Earth
1859,54341646,54341646,(2023 DA),26.42,0.0138214936,0.0309057992,False,2024-04-10,16110.0887043819,0.1382953303,20688686.843826461,53.7968834867,Earth
1860,54404089,54404089,(2023 VU5),21.77,0.1176399894,0.2630510131,False,2024-04-10,40343.1653636118,0.2274815523,34030755.688373601,88.4903238447,Earth
1861,54419704,54419704,(2024 AZ2),21.05,0.1638909515,0.3664713084,False,2024-04-10,65515.7064209674,0.3570666738,53416413.848464806,138.8989361082,Earth
1862,54431503,54431503,(2024 FL1),24.28,0.0370301078,0.0828018383,False,2024-04-10,32375.9000764995,0.0856715966,12816288.370859242,33.3262510774,Earth
1863,54431626,54431626,(2024 FG2),21.97,0.1072889455,0.2399053753,False,2024-04-10,73469.8279456171,0.139431169,20858605.89401003,54.238724741,Earth
1864,54431772,54431772,(2024 FT2),25.14,0.0249203981,0.0557237043,False,2024-04-10,42697.2427371306,0.030163981,4512467.30832047,11.733788609,Earth
1865,54432218,54432218,(2024 FZ3),25.28,0.0233644185,0.052244428,False,2024-04-10,29660.3689920975,0.0634664175,9494440.874530725,24.6884364075,Earth
1866,54433325,54433325,(2024 GT1),24.05,0.0411675457,0.0920534307,False,2024-04-10,52664.184048811,0.1617415074,24196184.997629238,62.9174463786,Earth
1867,54433566,54433566,(2024 GC3),25.13,0.0250354255,0.0559809132,False,2024-04-10,13984.8205741699,0.1309582676,19591077.891850012,50.9427660964,Earth
1868,54433736,54433736,(2024 GX3),29.71,0.0030377706,0.0067926616,False,2024-04-10,36595.2359964283,0.0004783088,71553.977682256,0.1860621232,Earth
1869,54434078,54434078,(2024 GJ5),26.73,0.011982708,0.0267941497,False,2024-04-10,29793.0482597606,0.0190177977,2845022.028010899,7.3979233053,Earth
1870,2673713,2673713,673713 (2015 FQ117),20.87,0.1780553292,0.3981438198,True,2024-04-10,120638.6309517196,0.4575196551,68443965.886094637,177.9751458339,Earth
1871,3457387,3457387,(2009 HD),22.92,0.0692715614,0.1548959201,False,2024-04-13,36084.1377788312,0.0802521051,12005543.985976137,31.2180688839,Earth
1872,3632244,3632244,(2013 ER89),20.21,0.2412986969,0.5395602892,True,2024-04-13,53378.0655990268,0.3711594058,55524656.538145646,144.3810088562,Earth
1873,3831717,3831717,(2018 TD4),22.11,0.100590039,0.2249261651,False,2024-04-13,64073.2083416294,0.327390884,48976978.90381708,127.355053876,Earth
1874,3892194,3892194,(2019 UV13),20.77,0.1864468183,0.41690776,False,2024-04-13,103533.4884153884,0.417959974,62525921.85565538,162.586429886,Earth
1875,54136185,54136185,(2021 GQ5),28.51,0.0052790403,0.0118042929,False,2024-04-13,26856.0932783524,0.0225517544,3373694.423003128,8.7726324616,Earth
1876,54265872,54265872,(2022 FF2),23.27,0.0589596608,0.1318378096,False,2024-04-13,33409.8363166426,0.3004772575,44950757.705441525,116.8856531675,Earth
1877,54276986,54276986,(2022 HT3),20.91,0.1748054532,0.3908768761,False,2024-04-13,56690.1588040733,0.4413335304,66022556.107420248,171.6787433256,Earth
1878,54378880,54378880,(2023 QL7),20.73,0.1899131235,0.4246586539,True,2024-04-13,50842.9689377252,0.4036220115,60380993.205515505,157.0089624735,Earth
1879,54399993,54399993,(2023 UM9),22.92,0.0692715614,0.1548959201,False,2024-04-13,38123.6565673966,0.3637967888,54423224.717319856,141.5169508432,Earth
1880,54429343,54429343,(2024 CH11),22.28,0.0930154254,0.2079888141,False,2024-04-13,35998.7176988729,0.1099099379,16442292.601672273,42.7549658431,Earth
1881,54431988,54431988,(2024 FP3),26.09,0.0160899605,0.0359782453,False,2024-04-13,22824.5726087494,0.0068201884,1020285.657638708,2.6530532876,Earth
1882,54432477,54432477,(2024 GX),23.59,0.0508809225,0.1137732014,False,2024-04-13,115652.7181712624,0.1105230204,16534008.437806548,42.9934549356,Earth
1883,54433557,54433557,(2024 GT2),27.43,0.0086807046,0.0194106455,False,2024-04-13,24403.6552660035,0.0058604835,876715.848770145,2.2797280815,Earth
1884,54433568,54433568,(2024 GE3),26.08,0.0161642283,0.0361443134,False,2024-04-13,26445.64805967,0.0254752432,3811042.120451984,9.9098696048,Earth
1885,54433732,54433732,(2024 GV3),28.62,0.005018281,0.0112212175,False,2024-04-13,39354.2180694331,0.0034118783,510409.726379221,1.3272206587,Earth
1886,54434537,54434537,(2024 GG6),25.26,0.0235806068,0.0527278398,False,2024-04-13,37851.3111296135,0.0225327142,3370846.049638754,8.7652258238,Earth
1887,54438665,54438665,(2024 HB2),22.94,0.0686364759,0.1534758258,False,2024-04-13,15187.4284042369,0.2912768821,43574401.142401127,113.3067071369,Earth
1888,54525116,54525116,(2025 FB14),21.78,0.1170994827,0.2618424035,True,2024-04-13,84727.3629553934,0.1288023733,19268560.696624871,50.1041232137,Earth
1889,3331601,3331601,(2006 JF),19.64,0.313729225,0.7015198735,False,2024-04-14,95427.8196531167,0.2265005603,33884001.374686561,88.1087179567,Earth
1890,3471688,3471688,(2009 UL1),23.5,0.0530340723,0.1185877909,False,2024-04-14,86701.5584001806,0.1876806815,28076630.192548405,73.0077851035,Earth
1891,3633127,3633127,(2013 FM9),23.8,0.046190746,0.1032856481,False,2024-04-14,78578.7558810574,0.4880777617,73015393.544687579,189.8622493013,Earth
1892,3671125,3671125,(2014 JG55),29.2,0.0038419789,0.008590926,False,2024-04-14,71239.9868231242,0.3524274891,52722401.698808217,137.0942932599,Earth
1893,3713995,3713995,(2015 FJ35),24.1,0.040230458,0.0899580388,False,2024-04-14,47318.4767133058,0.4566900891,68319864.579470217,177.6524446599,Earth
1894,3840881,3840881,(2019 GO5),23.3,0.058150704,0.130028927,False,2024-04-14,28841.1724583747,0.1839155689,27513377.367278243,71.5431563021,Earth
1895,54144924,54144924,(2021 JR4),25.07,0.0257368254,0.0575492912,False,2024-04-14,48550.7742810613,0.1769527042,26471747.639060054,68.8346019338,Earth
1896,54248949,54248949,(2022 EO),29.49,0.0033616692,0.0075169209,False,2024-04-14,20491.6714948781,0.1919873176,28720893.779973512,74.6830665464,Earth
1897,54316909,54316909,(2022 UO1),25.19,0.0243531406,0.0544552779,False,2024-04-14,50547.6175252583,0.0428064226,6403749.643279862,16.6516983914,Earth
1898,54353611,54353611,(2023 FN13),27.21,0.0096062741,0.021480282,False,2024-04-14,17654.0415059448,0.0085072329,1272663.921433923,3.3093135981,Earth
1899,54393421,54393421,(2023 TK12),25.77,0.0186446818,0.041690776,False,2024-04-14,66480.8749652786,0.1984195507,29683142.151077009,77.1852052223,Earth
1900,54395884,54395884,(2023 TW26),28.59,0.0050880922,0.0113773201,False,2024-04-14,17865.7602651975,0.2495063083,37325612.273243321,97.0579539287,Earth
1901,54429759,54429759,(2024 EK1),21.93,0.1092835959,0.2443655492,True,2024-04-14,38556.7497343303,0.1200941409,17965827.678119883,46.7166208101,Earth
1902,54430871,54430871,(2024 EM4),22.93,0.0689532874,0.154184238,False,2024-04-14,36055.8252210416,0.0988626428,14789640.785450836,38.4575680492,Earth
1903,54431818,54431818,(2024 FJ3),21.57,0.1289896833,0.2884297004,False,2024-04-14,30978.8377209268,0.408692181,61139479.76325447,158.981258409,Earth
1904,54432456,54432456,(2024 GN),24.52,0.0331554538,0.0741378485,False,2024-04-14,33405.0040496052,0.0871603432,13039001.691188984,33.9053735048,Earth
1905,54432841,54432841,(2024 GA1),24.11,0.0400456158,0.0895447192,False,2024-04-14,65223.9864665377,0.0243506493,3642805.268396991,9.4724025777,Earth
1906,54432969,54432969,(2024 GF1),24.51,0.0333084924,0.0744800533,False,2024-04-14,48202.1179726918,0.1322876421,19789949.485482327,51.4598927769,Earth
1907,54433333,54433333,(2024 GG2),24.23,0.0378926498,0.0847305409,False,2024-04-14,52717.9543028777,0.1191504445,17824652.706753215,46.3495229105,Earth
1908,54433565,54433565,(2024 GB3),24.47,0.0339277435,0.0758647409,False,2024-04-14,61653.4889911456,0.050100263,7494892.63123981,19.489002307,Earth
1909,54434340,54434340,(2024 GQ5),23.83,0.0455569852,0.1018685158,False,2024-04-14,66147.9588586598,0.1814777886,27148690.626870282,70.5948597654,Earth
1910,54434345,54434345,(2024 GB6),27.28,0.0093015425,0.0207988814,False,2024-04-14,18566.0666051369,0.0120070884,1796234.849541708,4.6707573876,Earth
1911,2662564,2662564,662564 (2006 JF),19.59,0.3210369174,0.7178603705,False,2024-04-14,95427.8298920048,0.2265004908,33883990.977634596,88.1086909212,Earth
1912,54434765,54434765,(2024 HB),27.99,0.0067074119,0.0149982289,False,2024-04-14,43616.6944666852,0.0034816085,520841.215773895,1.3543457065,Earth
1913,54435199,54435199,(2024 HG),27.28,0.0093015425,0.0207988814,False,2024-04-14,62362.568731945,0.0027005572,403997.604933164,1.0505167508,Earth
1914,54435732,54435732,(2024 HX),27.38,0.0088829042,0.0198627775,False,2024-04-14,34709.7953719597,0.0014221058,212743.998594646,0.5531991562,Earth
1915,54439421,54439421,(2024 HB3),23.9,0.04411182,0.0986370281,False,2024-04-14,29198.3530788341,0.1632256114,24418203.794887718,63.4947628346,Earth
1916,54482423,54482423,(2024 SH2),27.18,0.0097399107,0.0217791025,False,2024-04-14,27557.3624539796,0.4726363506,70705391.334333222,183.8555403834,Earth
1917,2215588,2215588,215588 (2003 HF2),19.42,0.3471802221,0.776318577,True,2024-04-11,117691.3199196634,0.3568109926,53378164.485545762,138.7994761214,Earth
1918,2363599,2363599,363599 (2004 FG11),21.05,0.1638909515,0.3664713084,True,2024-04-11,89080.8108428714,0.0520956673,7793400.864308651,20.2652145797,Earth
1919,3604480,3604480,(2012 KK11),25.3,0.0231502122,0.0517654482,False,2024-04-11,56976.6411693781,0.4073222704,60934544.055404048,158.4483631856,Earth
1920,3662960,3662960,(2014 DD112),23.99,0.042320908,0.0946324271,False,2024-04-11,16380.504278286,0.323306412,48365950.59254244,125.766194268,Earth
1921,3712627,3712627,(2015 DK200),25.61,0.0200703514,0.0448786701,False,2024-04-11,23983.5064062972,0.1067246876,15965785.941375412,41.5159034764,Earth
1922,3720890,3720890,(2015 KY157),22.08,0.1019893859,0.2280551997,False,2024-04-11,62443.7297469536,0.1379046086,20630235.709743682,53.6448927454,Earth
1923,3742876,3742876,(2016 CF137),25.79,0.0184737464,0.0413085527,False,2024-04-11,10631.7342460521,0.1623674701,24289827.684248687,63.1609458689,Earth
1924,54016662,54016662,(2020 HK3),24.2,0.0384197891,0.0859092601,False,2024-04-11,126552.4459115648,0.4076013388,60976292.093628356,158.5569207932,Earth
1925,54138713,54138713,(2021 HF1),27.85,0.0071540995,0.0159970528,False,2024-04-11,27667.6905712662,0.1799612615,26921821.402913005,70.0049307235,Earth
1926,54196823,54196823,(2021 RB16),26.84,0.0113908197,0.0254706471,False,2024-04-11,20695.1623584843,0.3191185992,47739462.717703704,124.1371350888,Earth
